market_id,reason
0x3d1ac65c72f5050d2947eb5d7bf2914814f699bac86d46732d72c502e91b5d42,not_binary
0x747e4e3bdf52f7fe24a2efcfcaa5bb3da0c542b96969fc9180f5a02665164e0a,not_binary
0xc738e6f5f335beacadaa96126b10ac490562827358499e9d800bdd61315d6fde,not_binary
0xe4f4889c6f2d4fe8e46757968d79c9c2f835b5ba84bff08e8fea1c809c6cb705,not_binary
0x206d57a1a52c0b4864631fb29cb9cf436cb9db83668b30aa2e4a139c7f6babc8,not_binary
0x39a6a699ba4b62b216b5ea79fdb545da8ea1be6aeedb807adc194b4f93877e84,not_binary
0x6a5a76584f7daf2d95a53f744705aee6ba429f5b15b6b4e11daad0b1b6b843ca,not_binary
0x30424bcc55a9f332831e717d2d93507e68163f768e5269068a8a5d0bf096f65d,not_binary
0x4c1b7f9300a6bd9731d10e5acdb85099f90adc506bf9ee2a2dea55401ea07de2,not_binary
0x9632f96aa538ecae9589bfe96ab83b826df3d2c53b7778756214ed61a8169271,not_binary
0x0273f67f3415edf73fdfd52c065b7e097ecd94f4f654e0e21cdc2d319922dd65,not_binary
0xa87f04b6c75d45283ded925926af6806bd7c96ba11570b4e6ae7760746bd106f,not_binary
0xb81a244053f0e52e60275500910e6db30619cb66766dfbc7bbe8c7ff5a2c48ab,not_binary
0x3af7f5f9e07292630991ee034fbffecd4718c2a4782e7f959b6e0c44b48cc328,not_binary
0xbcada7201fbb174907b86705bae40b8283327e194728a2e22327919119a538a8,not_binary
0xdbdf2532f9199ddd9d802a1ea1f09dde23b070804836840ed118edd5d3660e6d,not_binary
0xdb62265b4c0ff0b6a2e02dd5a582048d0f0243411008b05d08cc4bc48f0948ff,not_binary
0x11a9226a696b779055ace993f66f104f641eaa7dad99f8ada909d4f975f04d8a,not_binary
0x933ab68f049fd355cb05edf9ebab8ce0e728b79b3d52594c82824c194f4651ff,not_binary
0xf6a555b84e33ced57976f281b35084274c3fe5a3f8ec4e1ccbc7a7e8e069b7e8,not_binary
0x69d150f7ef403fa8f01b646602b1d2a3258521a1eefbad371febf677c006ae20,not_binary
0xcfe647a627be26464cc84eda202bea7903246e1cebe395efa7379ef4ef5d2652,not_binary
0x8d0665c65862afe735b990445e8d02285126d23c98c3b6dff261af2d80effd38,not_binary
0x859f047232cb0b43df09ddf99494ba080a42881ac1a7c6bda123ace4a2e1dd24,not_binary
0x7a9cbfbe06c1ced334fc3846c84453cb5478454efed78d13022197259db582e8,not_binary
0x01c7ecf49e077c0c4f9f71feb7703b3c873bdfd7013f615f7c78dfeb09fd901f,not_binary
0xcd0e90affd9f1a79afd3360ab5ebfbd4854ad52cb2c5482687ec3d4a095c8e5d,not_binary
